session_date,month,channel,sessions,bounce_rate
2026-04-20,2026-04,Email,6,0.459
2026-04-20,2026-04,Google Ads,38,0.466
2026-04-21,2026-04,Affiliate,8,0.624
2026-04-21,2026-04,Organic,9,0.393
2026-04-21,2026-04,Google Ads,31,0.525
2026-04-21,2026-04,Organic,9,0.358
2026-04-21,2026-04,Email,17,0.437
2026-04-21,2026-04,Affiliate,15,0.714
2026-04-21,2026-04,Meta,35,0.485
2026-04-21,2026-04,Meta,43,0.675
2026-04-21,2026-04,Google Ads,46,0.468
2026-04-22,2026-04,Organic,9,0.357
2026-04-22,2026-04,Email,5,0.427
2026-04-22,2026-04,Organic,8,0.493
2026-04-22,2026-04,Email,3,0.461
2026-04-22,2026-04,Meta,62,0.533
2026-04-22,2026-04,Google Ads,94,0.391
2026-04-22,2026-04,Affiliate,20,0.61
2026-04-23,2026-04,Organic,12,0.488
2026-04-23,2026-04,Google Ads,39,0.538
2026-04-23,2026-04,Email,21,0.484
2026-04-23,2026-04,Affiliate,16,0.583
2026-04-23,2026-04,Meta,72,0.552
2026-04-23,2026-04,Google Ads,37,0.445
2026-04-24,2026-04,Meta,32,0.535
2026-04-24,2026-04,Google Ads,22,0.499
2026-04-24,2026-04,Email,3,0.434
2026-04-24,2026-04,Meta,29,0.602
2026-04-24,2026-04,Affiliate,5,0.524
2026-04-24,2026-04,Email,1,0.452
2026-04-24,2026-04,Email,6,0.446
2026-04-24,2026-04,Affiliate,9,0.577
2026-04-24,2026-04,Google Ads,30,0.434
2026-04-24,2026-04,Organic,8,0.415
2026-04-25,2026-04,Meta,29,0.572
2026-04-25,2026-04,Google Ads,25,0.439
2026-04-25,2026-04,Organic,3,0.427
2026-04-25,2026-04,Email,5,0.373
2026-04-25,2026-04,Organic,4,0.397
2026-04-25,2026-04,Meta,28,0.634
2026-04-25,2026-04,Affiliate,2,0.632
2026-04-25,2026-04,Google Ads,34,0.417
2026-04-25,2026-04,Affiliate,4,0.684
2026-04-25,2026-04,Affiliate,6,0.636
2026-04-25,2026-04,Email,2,0.42
2026-04-26,2026-04,Google Ads,38,0.419
2026-04-26,2026-04,Meta,31,0.681
2026-04-26,2026-04,Email,12,0.461
2026-04-26,2026-04,Meta,24,0.538
2026-04-26,2026-04,Meta,31,0.571
2026-04-26,2026-04,Email,7,0.499
2026-04-26,2026-04,Google Ads,36,0.476
2026-04-26,2026-04,Organic,11,0.295
2026-04-26,2026-04,Affiliate,13,0.679
2026-04-27,2026-04,Google Ads,32,0.537
2026-04-27,2026-04,Meta,27,0.47
2026-04-27,2026-04,Email,20,0.369
2026-04-27,2026-04,Affiliate,10,0.64
2026-04-27,2026-04,Meta,31,0.631
2026-04-27,2026-04,Affiliate,17,0.724
2026-04-27,2026-04,Google Ads,37,0.494
2026-04-27,2026-04,Meta,25,0.685
2026-04-27,2026-04,Organic,10,0.37
2026-04-28,2026-04,Google Ads,35,0.422
2026-04-28,2026-04,Email,6,0.403
2026-04-28,2026-04,Organic,4,0.386
2026-04-28,2026-04,Organic,7,0.402
2026-04-28,2026-04,Email,4,0.486
2026-04-28,2026-04,Email,4,0.498
2026-04-28,2026-04,Google Ads,33,0.454
2026-04-28,2026-04,Affiliate,17,0.618
2026-04-28,2026-04,Meta,100,0.59
2026-04-29,2026-04,Meta,54,0.681
2026-04-29,2026-04,Organic,5,0.356
2026-04-29,2026-04,Affiliate,22,0.64
2026-04-29,2026-04,Google Ads,87,0.426
2026-04-29,2026-04,Meta,42,0.585
2026-04-29,2026-04,Email,15,0.487
2026-04-30,2026-04,Email,11,0.489
2026-04-30,2026-04,Google Ads,87,0.486
2026-04-30,2026-04,Organic,4,0.347
2026-04-30,2026-04,Email,5,0.484
2026-04-30,2026-04,Meta,12,0.622
2026-04-30,2026-04,Affiliate,5,0.636
2026-04-30,2026-04,Affiliate,6,0.575
2026-04-30,2026-04,Email,11,0.438
2026-04-30,2026-04,Meta,19,0.516
2026-04-30,2026-04,Affiliate,4,0.65
2026-04-30,2026-04,Meta,20,0.596
2026-04-30,2026-04,Organic,5,0.553
2026-05-01,2026-05,Meta,32,0.602
2026-05-01,2026-05,Email,9,0.542
2026-05-01,2026-05,Affiliate,22,0.58
2026-05-01,2026-05,Organic,11,0.471
2026-05-01,2026-05,Google Ads,17,0.417
2026-05-01,2026-05,Meta,24,0.509
2026-05-01,2026-05,Email,5,0.461
2026-05-01,2026-05,Google Ads,24,0.353
2026-05-01,2026-05,Google Ads,20,0.48
2026-05-02,2026-05,Organic,6,0.475
2026-05-02,2026-05,Affiliate,8,0.596
2026-05-02,2026-05,Google Ads,16,0.615
2026-05-02,2026-05,Meta,19,0.613
2026-05-02,2026-05,Email,1,0.493
2026-05-02,2026-05,Affiliate,9,0.592
2026-05-02,2026-05,Google Ads,22,0.399
2026-05-02,2026-05,Organic,5,0.422
2026-05-02,2026-05,Meta,18,0.513
2026-05-02,2026-05,Organic,7,0.388
2026-05-02,2026-05,Email,5,0.335
2026-05-02,2026-05,Meta,23,0.624
2026-05-03,2026-05,Google Ads,46,0.456
2026-05-03,2026-05,Affiliate,11,0.664
2026-05-03,2026-05,Affiliate,6,0.615
2026-05-03,2026-05,Google Ads,49,0.446
2026-05-03,2026-05,Meta,34,0.579
2026-05-03,2026-05,Organic,6,0.399
2026-05-03,2026-05,Affiliate,11,0.681
2026-05-03,2026-05,Organic,7,0.44
2026-05-03,2026-05,Email,20,0.452
2026-05-03,2026-05,Meta,20,0.674
2026-05-04,2026-05,Email,10,0.387
2026-05-04,2026-05,Affiliate,4,0.633
2026-05-04,2026-05,Affiliate,4,0.585
2026-05-04,2026-05,Google Ads,30,0.423
2026-05-04,2026-05,Google Ads,37,0.437
2026-05-04,2026-05,Organic,14,0.419
2026-05-04,2026-05,Affiliate,1,0.667
2026-05-04,2026-05,Meta,48,0.672
2026-05-04,2026-05,Email,5,0.514
2026-05-05,2026-05,Affiliate,6,0.657
2026-05-05,2026-05,Organic,5,0.426
2026-05-05,2026-05,Meta,40,0.574
2026-05-05,2026-05,Email,5,0.356
2026-05-05,2026-05,Organic,4,0.493
2026-05-05,2026-05,Email,9,0.42
2026-05-05,2026-05,Affiliate,6,0.566
2026-05-05,2026-05,Google Ads,87,0.437
2026-05-05,2026-05,Meta,35,0.507
2026-05-06,2026-05,Google Ads,23,0.458
2026-05-06,2026-05,Affiliate,5,0.658
2026-05-06,2026-05,Google Ads,20,0.38
2026-05-06,2026-05,Google Ads,25,0.41
2026-05-06,2026-05,Meta,45,0.61
2026-05-06,2026-05,Affiliate,7,0.558
2026-05-06,2026-05,Meta,40,0.574
2026-05-06,2026-05,Organic,5,0.51
2026-05-06,2026-05,Affiliate,12,0.683
2026-05-06,2026-05,Organic,7,0.407
2026-05-06,2026-05,Email,11,0.539
2026-05-07,2026-05,Email,8,0.498
2026-05-07,2026-05,Email,9,0.413
2026-05-07,2026-05,Organic,10,0.361
2026-05-07,2026-05,Affiliate,8,0.59
2026-05-07,2026-05,Meta,25,0.592
2026-05-07,2026-05,Google Ads,38,0.459
2026-05-07,2026-05,Meta,44,0.607
2026-05-07,2026-05,Google Ads,47,0.461
2026-05-08,2026-05,Email,5,0.417
2026-05-08,2026-05,Google Ads,39,0.473
2026-05-08,2026-05,Affiliate,15,0.659
2026-05-08,2026-05,Organic,4,0.448
2026-05-08,2026-05,Meta,24,0.549
2026-05-08,2026-05,Meta,21,0.618
2026-05-08,2026-05,Meta,27,0.539
2026-05-08,2026-05,Email,6,0.476
2026-05-08,2026-05,Google Ads,20,0.539
2026-05-08,2026-05,Organic,6,0.434
2026-05-09,2026-05,Email,8,0.451
2026-05-09,2026-05,Google Ads,59,0.408
2026-05-09,2026-05,Organic,6,0.492
2026-05-09,2026-05,Meta,24,0.671
2026-05-09,2026-05,Email,5,0.399
2026-05-09,2026-05,Meta,20,0.507
2026-05-09,2026-05,Email,3,0.472
2026-05-09,2026-05,Affiliate,23,0.598
2026-05-09,2026-05,Organic,2,0.403
2026-05-10,2026-05,Meta,16,0.64
2026-05-10,2026-05,Google Ads,57,0.43
2026-05-10,2026-05,Meta,16,0.585
2026-05-10,2026-05,Affiliate,33,0.624
2026-05-10,2026-05,Organic,4,0.42
2026-05-10,2026-05,Meta,11,0.613
2026-05-10,2026-05,Google Ads,38,0.522
2026-05-10,2026-05,Email,12,0.389
2026-05-10,2026-05,Organic,6,0.374
2026-05-11,2026-05,Email,4,0.446
2026-05-11,2026-05,Organic,8,0.532
2026-05-11,2026-05,Meta,17,0.544
2026-05-11,2026-05,Google Ads,13,0.504
2026-05-11,2026-05,Affiliate,13,0.608
2026-05-11,2026-05,Affiliate,4,0.614
2026-05-11,2026-05,Google Ads,21,0.423
2026-05-11,2026-05,Meta,15,0.473
2026-05-11,2026-05,Google Ads,16,0.493
2026-05-11,2026-05,Organic,13,0.414
2026-05-11,2026-05,Meta,20,0.608
2026-05-11,2026-05,Email,8,0.508
2026-05-12,2026-05,Google Ads,25,0.419
2026-05-12,2026-05,Google Ads,31,0.43
2026-05-12,2026-05,Organic,5,0.391
2026-05-12,2026-05,Organic,4,0.416
2026-05-12,2026-05,Meta,12,0.52
2026-05-12,2026-05,Meta,11,0.53
2026-05-12,2026-05,Email,6,0.376
2026-05-12,2026-05,Meta,19,0.634
2026-05-12,2026-05,Affiliate,31,0.492
2026-05-12,2026-05,Organic,5,0.415
2026-05-12,2026-05,Email,1,0.42
2026-05-13,2026-05,Affiliate,4,0.455
2026-05-13,2026-05,Organic,14,0.388
2026-05-13,2026-05,Meta,52,0.702
2026-05-13,2026-05,Email,4,0.388
2026-05-13,2026-05,Affiliate,4,0.651
2026-05-13,2026-05,Email,8,0.381
2026-05-13,2026-05,Google Ads,25,0.488
2026-05-13,2026-05,Affiliate,9,0.536
2026-05-13,2026-05,Google Ads,43,0.477
2026-05-14,2026-05,Email,2,0.483
2026-05-14,2026-05,Meta,47,0.678
2026-05-14,2026-05,Google Ads,25,0.503
2026-05-14,2026-05,Google Ads,35,0.467
2026-05-14,2026-05,Organic,6,0.387
2026-05-14,2026-05,Organic,3,0.444
2026-05-14,2026-05,Organic,5,0.418
2026-05-14,2026-05,Email,3,0.387
2026-05-14,2026-05,Affiliate,8,0.664
2026-05-14,2026-05,Affiliate,6,0.575
2026-05-14,2026-05,Affiliate,7,0.615
2026-05-15,2026-05,Organic,10,0.334
2026-05-15,2026-05,Email,3,0.421
2026-05-15,2026-05,Meta,70,0.527
2026-05-15,2026-05,Email,4,0.416
2026-05-15,2026-05,Affiliate,5,0.593
2026-05-15,2026-05,Affiliate,2,0.673
2026-05-15,2026-05,Google Ads,38,0.406
2026-05-15,2026-05,Affiliate,6,0.643
2026-05-15,2026-05,Organic,4,0.284
2026-05-16,2026-05,Meta,18,0.609
2026-05-16,2026-05,Meta,17,0.536
2026-05-16,2026-05,Email,2,0.51
2026-05-16,2026-05,Affiliate,11,0.573
2026-05-16,2026-05,Google Ads,65,0.39
2026-05-16,2026-05,Organic,7,0.367
2026-05-16,2026-05,Email,3,0.483
2026-05-16,2026-05,Meta,10,0.648
2026-05-16,2026-05,Affiliate,13,0.542
2026-05-16,2026-05,Organic,6,0.515
2026-05-17,2026-05,Google Ads,27,0.452
2026-05-17,2026-05,Email,4,0.38
2026-05-17,2026-05,Affiliate,11,0.5
2026-05-17,2026-05,Meta,41,0.593
2026-05-17,2026-05,Organic,7,0.461
2026-05-17,2026-05,Email,4,0.443
2026-05-17,2026-05,Email,6,0.404
2026-05-17,2026-05,Meta,37,0.629
2026-05-17,2026-05,Google Ads,29,0.389
2026-05-17,2026-05,Google Ads,25,0.459
2026-05-17,2026-05,Affiliate,7,0.628
2026-05-18,2026-05,Email,14,0.418
2026-05-18,2026-05,Email,5,0.445
2026-05-18,2026-05,Meta,25,0.621
2026-05-18,2026-05,Google Ads,93,0.561
2026-05-18,2026-05,Meta,28,0.65
2026-05-18,2026-05,Affiliate,8,0.567
2026-05-18,2026-05,Organic,7,0.517
2026-05-18,2026-05,Meta,25,0.636
2026-05-18,2026-05,Affiliate,8,0.643
2026-05-18,2026-05,Affiliate,6,0.55
2026-05-18,2026-05,Organic,8,0.379
2026-05-19,2026-05,Affiliate,18,0.602
2026-05-19,2026-05,Meta,20,0.623
2026-05-19,2026-05,Email,12,0.48
2026-05-19,2026-05,Affiliate,16,0.598
2026-05-19,2026-05,Email,8,0.439
2026-05-19,2026-05,Organic,5,0.479
2026-05-19,2026-05,Google Ads,43,0.322
2026-05-19,2026-05,Meta,21,0.586
2026-05-19,2026-05,Google Ads,35,0.416
2026-05-19,2026-05,Meta,28,0.472
2026-05-19,2026-05,Organic,4,0.33
2026-05-20,2026-05,Organic,5,0.387
2026-05-20,2026-05,Meta,42,0.635
2026-05-20,2026-05,Google Ads,38,0.543
2026-05-20,2026-05,Affiliate,22,0.625
2026-05-20,2026-05,Meta,39,0.621
2026-05-20,2026-05,Email,22,0.447
2026-05-20,2026-05,Google Ads,35,0.469
2026-05-20,2026-05,Organic,2,0.469
2026-05-21,2026-05,Email,7,0.453
2026-05-21,2026-05,Meta,23,0.579
2026-05-21,2026-05,Organic,3,0.368
2026-05-21,2026-05,Meta,22,0.607
2026-05-21,2026-05,Organic,6,0.459
2026-05-21,2026-05,Google Ads,71,0.42
2026-05-21,2026-05,Affiliate,22,0.632
2026-05-21,2026-05,Email,9,0.474
2026-05-21,2026-05,Organic,5,0.514
2026-05-22,2026-05,Affiliate,9,0.584
2026-05-22,2026-05,Email,6,0.54
2026-05-22,2026-05,Google Ads,32,0.523
2026-05-22,2026-05,Affiliate,10,0.695
2026-05-22,2026-05,Email,4,0.462
2026-05-22,2026-05,Meta,33,0.545
2026-05-22,2026-05,Meta,38,0.75
2026-05-22,2026-05,Google Ads,35,0.483
2026-05-22,2026-05,Affiliate,12,0.536
2026-05-22,2026-05,Organic,10,0.494
2026-05-23,2026-05,Affiliate,9,0.597
2026-05-23,2026-05,Organic,12,0.378
2026-05-23,2026-05,Meta,24,0.569
2026-05-23,2026-05,Email,6,0.397
2026-05-23,2026-05,Affiliate,6,0.655
2026-05-23,2026-05,Meta,20,0.53
2026-05-23,2026-05,Google Ads,64,0.452
2026-05-24,2026-05,Email,5,0.39
2026-05-24,2026-05,Meta,51,0.597
2026-05-24,2026-05,Affiliate,13,0.67
2026-05-24,2026-05,Email,3,0.38
2026-05-24,2026-05,Meta,39,0.576
2026-05-24,2026-05,Organic,13,0.392
2026-05-24,2026-05,Google Ads,88,0.457
2026-05-24,2026-05,Affiliate,10,0.635
2026-05-25,2026-05,Meta,45,0.599
2026-05-25,2026-05,Email,19,0.443
2026-05-25,2026-05,Meta,44,0.6
2026-05-25,2026-05,Affiliate,39,0.579
2026-05-25,2026-05,Google Ads,39,0.496
2026-05-25,2026-05,Google Ads,37,0.464
2026-05-25,2026-05,Organic,35,0.398
2026-05-26,2026-05,Organic,7,0.371
2026-05-26,2026-05,Email,7,0.497
2026-05-26,2026-05,Affiliate,13,0.789
2026-05-26,2026-05,Email,4,0.525
2026-05-26,2026-05,Meta,36,0.468
2026-05-26,2026-05,Organic,8,0.391
2026-05-26,2026-05,Google Ads,81,0.544
2026-05-26,2026-05,Meta,19,0.563
2026-05-26,2026-05,Affiliate,9,0.569
2026-05-27,2026-05,Email,16,0.431
2026-05-27,2026-05,Meta,24,0.663
2026-05-27,2026-05,Meta,24,0.487
2026-05-27,2026-05,Google Ads,16,0.511
2026-05-27,2026-05,Google Ads,13,0.477
2026-05-27,2026-05,Meta,28,0.561
2026-05-27,2026-05,Affiliate,18,0.569
2026-05-27,2026-05,Affiliate,11,0.613
2026-05-27,2026-05,Organic,7,0.415
2026-05-27,2026-05,Google Ads,10,0.413
2026-05-28,2026-05,Meta,25,0.596
2026-05-28,2026-05,Google Ads,53,0.489
2026-05-28,2026-05,Email,14,0.448
2026-05-28,2026-05,Meta,28,0.63
2026-05-28,2026-05,Google Ads,46,0.439
2026-05-28,2026-05,Affiliate,8,0.588
2026-05-28,2026-05,Affiliate,6,0.695
2026-05-28,2026-05,Organic,3,0.384
2026-05-28,2026-05,Organic,5,0.485
2026-05-29,2026-05,Affiliate,17,0.657
2026-05-29,2026-05,Organic,4,0.446
2026-05-29,2026-05,Meta,28,0.498
2026-05-29,2026-05,Email,2,0.532
2026-05-29,2026-05,Google Ads,55,0.422
2026-05-29,2026-05,Organic,9,0.464
2026-05-29,2026-05,Email,9,0.392
2026-05-29,2026-05,Email,3,0.323
2026-05-29,2026-05,Meta,29,0.638
2026-05-30,2026-05,Organic,4,0.39
2026-05-30,2026-05,Email,14,0.444
2026-05-30,2026-05,Google Ads,51,0.435
2026-05-30,2026-05,Organic,1,0.416
2026-05-30,2026-05,Affiliate,22,0.528
2026-05-30,2026-05,Organic,5,0.372
2026-05-30,2026-05,Meta,29,0.55
2026-05-30,2026-05,Meta,20,0.557
2026-05-31,2026-05,Email,13,0.452
2026-05-31,2026-05,Google Ads,40,0.441
2026-05-31,2026-05,Google Ads,36,0.366
2026-05-31,2026-05,Affiliate,11,0.707
2026-05-31,2026-05,Organic,8,0.37
2026-05-31,2026-05,Organic,5,0.431
2026-05-31,2026-05,Meta,46,0.506
2026-05-31,2026-05,Affiliate,12,0.716
2026-05-31,2026-05,Meta,34,0.602
2026-06-01,2026-06,Affiliate,12,0.658
2026-06-01,2026-06,Google Ads,71,0.487
2026-06-01,2026-06,Organic,8,0.489
2026-06-01,2026-06,Email,4,0.422
2026-06-01,2026-06,Meta,25,0.509
2026-06-01,2026-06,Meta,19,0.64
2026-06-01,2026-06,Organic,8,0.448
2026-06-01,2026-06,Affiliate,17,0.679
2026-06-01,2026-06,Email,7,0.479
2026-06-02,2026-06,Affiliate,7,0.649
2026-06-02,2026-06,Organic,6,0.425
2026-06-02,2026-06,Google Ads,39,0.553
2026-06-02,2026-06,Email,7,0.333
2026-06-02,2026-06,Affiliate,10,0.681
2026-06-02,2026-06,Email,7,0.555
2026-06-02,2026-06,Affiliate,10,0.698
2026-06-02,2026-06,Organic,5,0.365
2026-06-02,2026-06,Google Ads,48,0.413
2026-06-02,2026-06,Meta,68,0.613
2026-06-02,2026-06,Google Ads,37,0.533
2026-06-03,2026-06,Google Ads,42,0.388
2026-06-03,2026-06,Organic,5,0.449
2026-06-03,2026-06,Meta,11,0.674
2026-06-03,2026-06,Meta,17,0.587
2026-06-03,2026-06,Affiliate,15,0.574
2026-06-03,2026-06,Email,2,0.409
2026-06-03,2026-06,Google Ads,36,0.462
2026-06-03,2026-06,Meta,12,0.501
2026-06-03,2026-06,Affiliate,13,0.666
2026-06-03,2026-06,Organic,1,0.47
2026-06-03,2026-06,Email,8,0.45
2026-06-04,2026-06,Google Ads,18,0.378
2026-06-04,2026-06,Organic,7,0.469
2026-06-04,2026-06,Meta,21,0.541
2026-06-04,2026-06,Meta,19,0.567
2026-06-04,2026-06,Affiliate,12,0.632
2026-06-04,2026-06,Organic,2,0.34
2026-06-04,2026-06,Email,11,0.42
2026-06-04,2026-06,Google Ads,25,0.448
2026-06-04,2026-06,Meta,26,0.436
2026-06-04,2026-06,Affiliate,10,0.574
2026-06-04,2026-06,Google Ads,13,0.424
2026-06-05,2026-06,Email,5,0.457
2026-06-05,2026-06,Affiliate,7,0.58
2026-06-05,2026-06,Google Ads,26,0.406
2026-06-05,2026-06,Organic,5,0.427
2026-06-05,2026-06,Email,7,0.397
2026-06-05,2026-06,Meta,56,0.562
2026-06-05,2026-06,Organic,5,0.381
2026-06-05,2026-06,Organic,5,0.47
2026-06-05,2026-06,Google Ads,16,0.402
2026-06-05,2026-06,Affiliate,7,0.632
2026-06-06,2026-06,Email,4,0.394
2026-06-06,2026-06,Google Ads,37,0.433
2026-06-06,2026-06,Affiliate,16,0.64
2026-06-06,2026-06,Email,5,0.522
2026-06-06,2026-06,Google Ads,33,0.488
2026-06-06,2026-06,Organic,7,0.423
2026-06-06,2026-06,Email,2,0.437
2026-06-06,2026-06,Meta,68,0.628
2026-06-06,2026-06,Organic,5,0.376
2026-06-07,2026-06,Google Ads,29,0.456
2026-06-07,2026-06,Email,10,0.398
2026-06-07,2026-06,Google Ads,24,0.484
2026-06-07,2026-06,Affiliate,27,0.569
2026-06-07,2026-06,Meta,62,0.536
2026-06-07,2026-06,Google Ads,35,0.405
2026-06-07,2026-06,Organic,6,0.39
2026-06-07,2026-06,Organic,7,0.471
2026-06-07,2026-06,Email,7,0.465
2026-06-08,2026-06,Meta,25,0.568
2026-06-08,2026-06,Meta,28,0.574
2026-06-08,2026-06,Affiliate,18,0.578
2026-06-08,2026-06,Google Ads,29,0.448
2026-06-08,2026-06,Organic,9,0.525
2026-06-08,2026-06,Email,2,0.409
2026-06-08,2026-06,Email,5,0.395
2026-06-08,2026-06,Google Ads,18,0.479
2026-06-08,2026-06,Google Ads,32,0.566
2026-06-09,2026-06,Organic,8,0.443
2026-06-09,2026-06,Affiliate,6,0.667
2026-06-09,2026-06,Email,5,0.34
2026-06-09,2026-06,Email,3,0.475
2026-06-09,2026-06,Affiliate,12,0.618
2026-06-09,2026-06,Organic,8,0.4
2026-06-09,2026-06,Meta,34,0.548
2026-06-09,2026-06,Email,8,0.431
2026-06-09,2026-06,Google Ads,84,0.524
2026-06-09,2026-06,Meta,37,0.473
2026-06-10,2026-06,Organic,6,0.41
2026-06-10,2026-06,Meta,47,0.597
2026-06-10,2026-06,Google Ads,86,0.55
2026-06-10,2026-06,Organic,4,0.34
2026-06-10,2026-06,Meta,44,0.477
2026-06-10,2026-06,Affiliate,22,0.629
2026-06-10,2026-06,Email,14,0.517
2026-06-11,2026-06,Meta,49,0.664
2026-06-11,2026-06,Organic,15,0.355
2026-06-11,2026-06,Affiliate,6,0.667
2026-06-11,2026-06,Google Ads,23,0.418
2026-06-11,2026-06,Email,3,0.504
2026-06-11,2026-06,Google Ads,25,0.462
2026-06-11,2026-06,Google Ads,19,0.482
2026-06-11,2026-06,Email,8,0.384
2026-06-11,2026-06,Affiliate,9,0.634
2026-06-12,2026-06,Organic,9,0.437
2026-06-12,2026-06,Email,6,0.43
2026-06-12,2026-06,Organic,6,0.41
2026-06-12,2026-06,Google Ads,42,0.513
2026-06-12,2026-06,Email,2,0.434
2026-06-12,2026-06,Affiliate,20,0.635
2026-06-12,2026-06,Email,3,0.367
2026-06-12,2026-06,Meta,82,0.563
2026-06-12,2026-06,Google Ads,42,0.568
2026-06-13,2026-06,Meta,56,0.63
2026-06-13,2026-06,Organic,1,0.481
2026-06-13,2026-06,Google Ads,27,0.487
2026-06-13,2026-06,Organic,2,0.49
2026-06-13,2026-06,Affiliate,6,0.635
2026-06-13,2026-06,Affiliate,11,0.598
2026-06-13,2026-06,Email,2,0.419
2026-06-13,2026-06,Email,2,0.483
2026-06-13,2026-06,Email,5,0.447
2026-06-13,2026-06,Google Ads,28,0.423
2026-06-13,2026-06,Organic,1,0.366
2026-06-14,2026-06,Organic,3,0.398
2026-06-14,2026-06,Meta,24,0.626
2026-06-14,2026-06,Google Ads,58,0.616
2026-06-14,2026-06,Meta,20,0.631
2026-06-14,2026-06,Meta,33,0.533
2026-06-14,2026-06,Affiliate,20,0.649
2026-06-14,2026-06,Email,16,0.491
2026-06-14,2026-06,Organic,7,0.532
2026-06-15,2026-06,Email,2,0.475
2026-06-15,2026-06,Affiliate,4,0.606
2026-06-15,2026-06,Meta,42,0.574
2026-06-15,2026-06,Organic,5,0.391
2026-06-15,2026-06,Google Ads,38,0.458
2026-06-15,2026-06,Affiliate,2,0.636
2026-06-15,2026-06,Organic,5,0.405
2026-06-15,2026-06,Affiliate,6,0.681
2026-06-15,2026-06,Google Ads,28,0.54
2026-06-15,2026-06,Email,14,0.509
2026-06-15,2026-06,Meta,44,0.537
2026-06-16,2026-06,Google Ads,17,0.511
2026-06-16,2026-06,Affiliate,6,0.624
2026-06-16,2026-06,Google Ads,24,0.411
2026-06-16,2026-06,Affiliate,6,0.69
2026-06-16,2026-06,Affiliate,7,0.708
2026-06-16,2026-06,Email,16,0.501
2026-06-16,2026-06,Meta,80,0.594
2026-06-16,2026-06,Organic,10,0.409
2026-06-16,2026-06,Organic,6,0.519
2026-06-16,2026-06,Google Ads,20,0.426
2026-06-17,2026-06,Meta,24,0.627
2026-06-17,2026-06,Affiliate,17,0.59
2026-06-17,2026-06,Email,4,0.458
2026-06-17,2026-06,Organic,3,0.525
2026-06-17,2026-06,Email,2,0.425
2026-06-17,2026-06,Organic,5,0.381
2026-06-17,2026-06,Google Ads,117,0.442
2026-06-17,2026-06,Meta,35,0.688
2026-06-17,2026-06,Email,2,0.436
2026-06-17,2026-06,Organic,2,0.506
2026-06-18,2026-06,Email,7,0.456
2026-06-18,2026-06,Affiliate,15,0.612
2026-06-18,2026-06,Google Ads,34,0.532
2026-06-18,2026-06,Meta,29,0.546
2026-06-18,2026-06,Google Ads,27,0.514
2026-06-18,2026-06,Meta,40,0.51
2026-06-18,2026-06,Organic,8,0.425
2026-06-18,2026-06,Email,9,0.445
2026-06-19,2026-06,Affiliate,15,0.591
2026-06-19,2026-06,Google Ads,56,0.444
2026-06-19,2026-06,Organic,11,0.472
2026-06-19,2026-06,Meta,61,0.587
2026-06-19,2026-06,Organic,9,0.473
2026-06-19,2026-06,Email,13,0.413
2026-06-19,2026-06,Affiliate,20,0.577
2026-06-20,2026-06,Meta,19,0.607
2026-06-20,2026-06,Email,4,0.477
2026-06-20,2026-06,Meta,15,0.528
2026-06-20,2026-06,Organic,6,0.38
2026-06-20,2026-06,Organic,3,0.347
2026-06-20,2026-06,Affiliate,17,0.597
2026-06-20,2026-06,Google Ads,75,0.512
2026-06-20,2026-06,Email,9,0.403
2026-06-20,2026-06,Organic,4,0.377
2026-06-20,2026-06,Meta,19,0.558
2026-06-21,2026-06,Google Ads,83,0.393
2026-06-21,2026-06,Email,18,0.449
2026-06-21,2026-06,Meta,29,0.559
2026-06-21,2026-06,Affiliate,11,0.588
2026-06-21,2026-06,Organic,8,0.474
2026-06-21,2026-06,Meta,29,0.542
2026-06-22,2026-06,Meta,91,0.6
2026-06-22,2026-06,Email,6,0.357
2026-06-22,2026-06,Organic,2,0.444
2026-06-22,2026-06,Affiliate,5,0.577
2026-06-22,2026-06,Affiliate,11,0.602
2026-06-22,2026-06,Email,5,0.506
2026-06-22,2026-06,Google Ads,83,0.483
2026-06-22,2026-06,Email,4,0.412
2026-06-22,2026-06,Organic,5,0.44
2026-06-22,2026-06,Organic,4,0.352
2026-06-23,2026-06,Meta,32,0.604
2026-06-23,2026-06,Organic,7,0.409
2026-06-23,2026-06,Affiliate,18,0.611
2026-06-23,2026-06,Organic,6,0.301
2026-06-23,2026-06,Email,16,0.306
2026-06-23,2026-06,Affiliate,19,0.668
2026-06-23,2026-06,Google Ads,19,0.449
2026-06-23,2026-06,Google Ads,35,0.447
2026-06-23,2026-06,Meta,21,0.504
2026-06-23,2026-06,Organic,7,0.422
2026-06-24,2026-06,Meta,23,0.536
2026-06-24,2026-06,Google Ads,31,0.442
2026-06-24,2026-06,Email,5,0.501
2026-06-24,2026-06,Affiliate,7,0.592
2026-06-24,2026-06,Google Ads,37,0.367
2026-06-24,2026-06,Affiliate,6,0.55
2026-06-24,2026-06,Meta,26,0.546
2026-06-24,2026-06,Organic,15,0.289
2026-06-24,2026-06,Email,5,0.449
2026-06-24,2026-06,Organic,7,0.461
2026-06-24,2026-06,Affiliate,8,0.676
2026-06-25,2026-06,Organic,5,0.49
2026-06-25,2026-06,Meta,10,0.685
2026-06-25,2026-06,Meta,13,0.585
2026-06-25,2026-06,Meta,12,0.558
2026-06-25,2026-06,Organic,3,0.347
2026-06-25,2026-06,Google Ads,36,0.469
2026-06-25,2026-06,Email,8,0.471
2026-06-25,2026-06,Organic,1,0.458
2026-06-25,2026-06,Email,8,0.44
